work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,job_type,company_location,company_size,conversion_rates,foreign_employee
2022,Mid_level,Full-time,Data Scientist,85000,EUR,89306,NLD,On-Site,NLD,Medium,0.9517837547309251,NO
2022,Senior_level,Full-time,ETL Developer,250000,USD,250000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,ETL Developer,63000,USD,63000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,135000,USD,135000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,85000,USD,85000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Machine Learning Engineer,135000,USD,135000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Machine Learning Engineer,85000,USD,85000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Science Manager,206000,USD,206000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Science Manager,175100,USD,175100,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Machine Learning Engineer,189650,USD,189650,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Machine Learning Engineer,164996,USD,164996,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Architect,149040,USD,149040,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Architect,113900,USD,113900,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,154000,USD,154000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,126000,USD,126000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Machine Learning Engineer,200000,USD,200000,USA,Remote,USA,Large,1.0,NO
2022,Senior_level,Full-time,Machine Learning Engineer,150000,USD,150000,USA,Remote,USA,Large,1.0,NO
2022,Senior_level,Full-time,Data Engineer,195700,USD,195700,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,130500,USD,130500,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Analytics Engineer,170000,USD,170000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Analytics Engineer,135000,USD,135000,USA,Remote,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Engineer,80000,GBP,98506,GBR,On-Site,GBR,Medium,0.8121332710697825,NO
2022,Mid_level,Full-time,Data Engineer,60000,GBP,73880,GBR,On-Site,GBR,Medium,0.8121277747698972,NO
2022,Senior_level,Full-time,Data Analyst,117000,USD,117000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Analyst,99450,USD,99450,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,200000,USD,200000,PRI,Remote,PRI,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,135000,USD,135000,PRI,Remote,PRI,Medium,1.0,NO
2022,Senior_level,Full-time,Machine Learning Engineer,193900,USD,193900,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Machine Learning Engineer,129300,USD,129300,USA,On-Site,USA,Medium,1.0,NO
2022,Entry_level,Full-time,Machine Learning Engineer,45000,GBP,55410,GBR,Remote,GBR,Small,0.8121277747698972,NO
2022,Senior_level,Full-time,Data Analyst,70000,GBP,86193,GBR,On-Site,GBR,Medium,0.8121309155035792,NO
2022,Senior_level,Full-time,Data Analyst,50000,GBP,61566,GBR,On-Site,GBR,Medium,0.8121365688854237,NO
2022,Senior_level,Full-time,Data Analyst,175000,USD,175000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Analyst,130000,USD,130000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,188100,USD,188100,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,139860,USD,139860,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Machine Learning Engineer,248700,USD,248700,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Machine Learning Engineer,167100,USD,167100,USA,On-Site,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Analyst,450000,INR,5723,IND,Remote,IND,Small,78.630089114101,NO
2022,Senior_level,Full-time,Data Scientist,123400,USD,123400,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Scientist,88100,USD,88100,USA,On-Site,USA,Medium,1.0,NO
2022,Mid_level,Full-time,BI Data Analyst,48000,EUR,50432,DEU,Remote,DEU,Small,0.9517766497461929,NO
2022,Senior_level,Full-time,Data Scientist,245000,USD,245000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Scientist,205000,USD,205000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,141300,USD,141300,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,102100,USD,102100,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Architect,141300,USD,141300,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Architect,102100,USD,102100,USA,On-Site,USA,Medium,1.0,NO
2022,Entry_level,Full-time,Data Analyst,50000,USD,50000,ARG,Remote,ARG,Large,1.0,NO
2022,Entry_level,Full-time,Data Scientist,80000,EUR,84053,BEL,Remote,BEL,Large,0.9517804242561241,NO
2022,Mid_level,Full-time,Lead Data Scientist,50000,GBP,61566,GBR,Hybrid,GBR,Small,0.8121365688854237,NO
2022,Senior_level,Full-time,Data Architect,250000,USD,250000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Architect,63000,USD,63000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Science Manager,189500,USD,189500,USA,Remote,USA,Large,1.0,NO
2022,Senior_level,Full-time,Data Science Manager,140100,USD,140100,USA,Remote,USA,Large,1.0,NO
2022,Senior_level,Full-time,Data Engineer,177600,USD,177600,USA,Remote,USA,Large,1.0,NO
2022,Senior_level,Full-time,Data Engineer,131300,USD,131300,USA,Remote,USA,Large,1.0,NO
2022,Mid_level,Full-time,Data Engineer,24000,USD,24000,USA,On-Site,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Engineer,24000,USD,24000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,250000,USD,250000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,63000,USD,63000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Machine Learning Engineer,202900,USD,202900,USA,Remote,USA,Large,1.0,NO
2022,Senior_level,Full-time,Machine Learning Engineer,131300,USD,131300,USA,Remote,USA,Large,1.0,NO
2022,Senior_level,Full-time,Data Engineer,145000,USD,145000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,115000,USD,115000,USA,Remote,USA,Medium,1.0,NO
2022,Entry_level,Full-time,Machine Learning Engineer,115000,USD,115000,USA,Hybrid,USA,Large,1.0,NO
2022,Mid_level,Full-time,Machine Learning Engineer,193900,USD,193900,USA,On-Site,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Machine Learning Engineer,129300,USD,129300,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Scientist,180000,USD,180000,USA,Remote,USA,Large,1.0,NO
2022,Senior_level,Full-time,Data Scientist,140000,USD,140000,USA,Remote,USA,Large,1.0,NO
2022,Mid_level,Full-time,Data Analyst,216200,USD,216200,USA,On-Site,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Analyst,144100,USD,144100,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Machine Learning Scientist,216000,USD,216000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Machine Learning Scientist,144000,USD,144000,USA,On-Site,USA,Medium,1.0,NO
2022,Entry_level,Full-time,Data Analyst,150000,USD,150000,USA,Remote,USA,Large,1.0,NO
2021,Entry_level,Full-time,Machine Learning Research Engineer,900000,INR,12171,IND,Remote,IND,Medium,73.94626571358147,NO
2022,Mid_level,Full-time,Data Scientist,4200000,INR,53416,IND,Remote,IDN,Large,78.62812640407368,YES
2022,Entry_level,Full-time,Applied Data Scientist,50000,USD,50000,AUT,Hybrid,AUT,Medium,1.0,NO
2021,Senior_level,Full-time,Cloud Data Architect,250000,USD,250000,USA,Hybrid,USA,Large,1.0,NO
2022,Executive_level,Full-time,Research Scientist,80000,EUR,84053,NLD,On-Site,NLD,Large,0.9517804242561241,NO
2022,Mid_level,Full-time,Data Scientist,107000,GBP,131752,GBR,Remote,GBR,Medium,0.8121318841459713,NO
2022,Senior_level,Full-time,Analytics Engineer,48000,USD,48000,ARG,Remote,USA,Small,1.0,YES
2022,Executive_level,Full-time,Data Science Manager,260500,USD,260500,USA,On-Site,USA,Medium,1.0,NO
2022,Executive_level,Full-time,Data Science Manager,175100,USD,175100,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,210000,USD,210000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,100000,USD,100000,USA,Remote,USA,Medium,1.0,NO
2022,Entry_level,Full-time,Data Analyst,55000,USD,55000,USA,Remote,USA,Small,1.0,NO
2022,Mid_level,Full-time,Data Analyst,130000,USD,130000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Applied Machine Learning Scientist,73400,EUR,77119,FRA,Remote,GBR,Large,0.9517758269687107,YES
2022,Entry_level,Full-time,Data Scientist,49500,EUR,52008,BEL,Hybrid,BEL,Small,0.9517766497461929,NO
2022,Mid_level,Freelancer,Applied Machine Learning Scientist,2400000,INR,30523,IND,Remote,IND,Small,78.6292304164073,NO
2022,Senior_level,Full-time,Data Engineer,206699,USD,206699,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,99100,USD,99100,USA,On-Site,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Analytics Engineer,200000,USD,200000,USA,On-Site,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Analytics Engineer,54000,USD,54000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,250000,USD,250000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,63000,USD,63000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Architect,250000,USD,250000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Architect,63000,USD,63000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,250000,USD,250000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,63000,USD,63000,USA,On-Site,USA,Medium,1.0,NO
2022,Entry_level,Full-time,Analytics Engineer,130000,USD,130000,USA,Hybrid,USA,Large,1.0,NO
2022,Senior_level,Full-time,Data Engineer,100000,USD,100000,USA,On-Site,USA,Large,1.0,NO
2022,Senior_level,Full-time,Data Engineer,80000,USD,80000,USA,On-Site,USA,Large,1.0,NO
2022,Senior_level,Full-time,Data Scientist,160000,USD,160000,USA,On-Site,USA,Large,1.0,NO
2022,Senior_level,Full-time,Data Scientist,100000,USD,100000,USA,On-Site,USA,Large,1.0,NO
2022,Senior_level,Full-time,Data Specialist,221300,USD,221300,USA,Remote,USA,Large,1.0,NO
2022,Senior_level,Full-time,Data Specialist,148700,USD,148700,USA,Remote,USA,Large,1.0,NO
2022,Entry_level,Full-time,Machine Learning Engineer,30000,USD,30000,GBR,Remote,GBR,Large,1.0,NO
2022,Entry_level,Full-time,Data Analyst,27000,EUR,28368,FRA,Hybrid,FRA,Medium,0.9517766497461929,NO
2022,Mid_level,Full-time,Data Engineer,74000,GBP,91118,GBR,On-Site,GBR,Medium,0.8121337167189798,NO
2022,Mid_level,Full-time,Data Engineer,50000,GBP,61566,GBR,On-Site,GBR,Medium,0.8121365688854237,NO
2022,Mid_level,Full-time,Data Scientist,58000,EUR,60938,DEU,Remote,DEU,Small,0.951787062260002,NO
2022,Senior_level,Full-time,Data Science Manager,249260,USD,249260,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Science Manager,185400,USD,185400,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,170000,USD,170000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,130000,USD,130000,USA,Remote,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Scientist,65000,GBP,80036,GBR,Hybrid,GBR,Medium,0.8121345394572442,NO
2022,Senior_level,Full-time,Data Analyst,128875,USD,128875,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Analyst,93700,USD,93700,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Machine Learning Engineer,180000,USD,180000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Machine Learning Engineer,100000,USD,100000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Analyst,136260,USD,136260,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Analyst,109280,USD,109280,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Scientist,160000,USD,160000,USA,Remote,USA,Large,1.0,NO
2022,Senior_level,Full-time,Data Scientist,92000,USD,92000,USA,Remote,USA,Large,1.0,NO
2022,Senior_level,Full-time,Data Engineer,200000,USD,200000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,160000,USD,160000,USA,Remote,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Engineer,110000,GBP,135446,GBR,On-Site,GBR,Medium,0.8121317720715266,NO
2022,Mid_level,Full-time,Data Engineer,85000,GBP,104663,GBR,On-Site,GBR,Medium,0.8121303612546936,NO
2022,Senior_level,Full-time,Data Analyst,117000,USD,117000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Analyst,99450,USD,99450,USA,Remote,USA,Medium,1.0,NO
2022,Entry_level,Full-time,Data Engineer,129000,USD,129000,USA,Remote,USA,Large,1.0,NO
2022,Entry_level,Full-time,Data Engineer,86000,USD,86000,USA,Remote,USA,Large,1.0,NO
2020,Entry_level,Full-time,Data Engineer,1000000,INR,13493,IND,Remote,IND,Large,74.11250277921886,NO
2020,Entry_level,Full-time,Data Engineer,1000000,INR,13493,IND,Remote,IND,Large,74.11250277921886,NO
2022,Senior_level,Full-time,Data Scientist,160000,USD,160000,USA,On-Site,USA,Large,1.0,NO
2022,Senior_level,Full-time,Data Scientist,119300,USD,119300,USA,On-Site,USA,Large,1.0,NO
2022,Senior_level,Full-time,Business Data Analyst,100000,USD,100000,USA,Remote,USA,Large,1.0,NO
2022,Mid_level,Full-time,Data Scientist,25000,USD,25000,TUR,Hybrid,TUR,Medium,1.0,NO
2022,Mid_level,Full-time,Data Analyst,90000,SGD,65257,SGP,Hybrid,SGP,Medium,1.3791623887092572,NO
2022,Mid_level,Full-time,AI Scientist,200000,USD,200000,USA,Remote,USA,Medium,1.0,NO
2022,Entry_level,Full-time,Machine Learning Developer,180000,USD,180000,USA,Remote,USA,Large,1.0,NO
2022,Mid_level,Full-time,Data Scientist,153000,USD,153000,USA,Remote,USA,Large,1.0,NO
2022,Senior_level,Full-time,Data Engineer,210000,USD,210000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,100000,USD,100000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Analyst,150075,USD,150075,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Analyst,110925,USD,110925,USA,Remote,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Machine Learning Scientist,22800,USD,22800,EGY,Remote,EGY,Medium,1.0,NO
2022,Senior_level,Full-time,Data Scientist,160000,USD,160000,USA,Remote,USA,Large,1.0,NO
2022,Senior_level,Full-time,Data Scientist,92000,USD,92000,USA,Remote,USA,Large,1.0,NO
2022,Senior_level,Full-time,Machine Learning Engineer,202900,USD,202900,USA,Remote,USA,Large,1.0,NO
2022,Senior_level,Full-time,Machine Learning Engineer,131300,USD,131300,USA,Remote,USA,Large,1.0,NO
2020,Entry_level,Full-time,Data Analyst,20000,EUR,22809,PRT,Remote,PRT,Medium,0.8768468586961288,NO
2022,Entry_level,Full-time,Data Analyst,15000,USD,15000,IDN,On-Site,IDN,Large,1.0,NO
2022,Senior_level,Full-time,Data Engineer,175000,USD,175000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,135000,USD,135000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Science Manager,193000,AUD,133766,AUS,Remote,AUS,Large,1.442818055410194,NO
2022,Entry_level,Full-time,Machine Learning Engineer,83000,USD,83000,USA,On-Site,USA,Large,1.0,NO
2022,Mid_level,Full-time,Data Engineer,75000,GBP,92350,GBR,Remote,GBR,Medium,0.8121277747698972,NO
2022,Mid_level,Full-time,Data Engineer,55000,GBP,67723,GBR,Remote,GBR,Medium,0.8121317720715266,NO
2022,Senior_level,Full-time,Data Scientist,186000,USD,186000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Scientist,148800,USD,148800,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Analyst,112900,USD,112900,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Analyst,90320,USD,90320,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,ML Engineer,240000,USD,240000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,ML Engineer,160000,USD,160000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Science Manager,300000,USD,300000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Science Manager,200000,USD,200000,USA,Remote,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Engineer,62500,EUR,65666,DEU,Hybrid,DEU,Small,0.9517863125513965,NO
2022,Mid_level,Full-time,AI Scientist,200000,USD,200000,IND,Remote,USA,Large,1.0,YES
2022,Mid_level,Full-time,Machine Learning Engineer,95000,GBP,116976,GBR,On-Site,GBR,Medium,0.8121324032280126,NO
2022,Mid_level,Full-time,Machine Learning Engineer,75000,GBP,92350,GBR,On-Site,GBR,Medium,0.8121277747698972,NO
2022,Mid_level,Full-time,AI Scientist,120000,USD,120000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Analyst,112900,USD,112900,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Analyst,90320,USD,90320,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Analytics Manager,145000,USD,145000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Analytics Manager,105400,USD,105400,USA,Remote,USA,Medium,1.0,NO
2020,Entry_level,Full-time,Data Scientist,43200,EUR,49268,DEU,On-Site,DEU,Small,0.8768368921003491,NO
2022,Mid_level,Full-time,Data Engineer,90000,GBP,110820,GBR,On-Site,GBR,Medium,0.8121277747698972,NO
2022,Mid_level,Full-time,Data Engineer,75000,GBP,92350,GBR,On-Site,GBR,Medium,0.8121277747698972,NO
2022,Senior_level,Full-time,Data Scientist,215300,USD,215300,USA,Remote,USA,Large,1.0,NO
2022,Senior_level,Full-time,Data Scientist,158200,USD,158200,USA,Remote,USA,Large,1.0,NO
2022,Senior_level,Full-time,Data Engineer,209100,USD,209100,USA,Remote,USA,Large,1.0,NO
2022,Senior_level,Full-time,Data Engineer,154600,USD,154600,USA,Remote,USA,Large,1.0,NO
2022,Senior_level,Full-time,Data Analyst,115934,USD,115934,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Analyst,81666,USD,81666,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,175000,USD,175000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,155000,USD,155000,USA,Remote,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Machine Learning Engineer,80000,EUR,84053,FRA,Remote,DEU,Medium,0.9517804242561241,YES
2022,Senior_level,Full-time,Data Analyst,164000,USD,164000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Analyst,132000,USD,132000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Scientist,170000,USD,170000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Scientist,123000,USD,123000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Machine Learning Engineer,189650,USD,189650,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Machine Learning Engineer,164996,USD,164996,USA,On-Site,USA,Medium,1.0,NO
2022,Mid_level,Full-time,ETL Developer,50000,EUR,52533,GRC,On-Site,GRC,Medium,0.9517826889764529,NO
2022,Mid_level,Full-time,ETL Developer,50000,EUR,52533,GRC,On-Site,GRC,Medium,0.9517826889764529,NO
2022,Executive_level,Full-time,Lead Data Engineer,150000,CAD,115222,CAN,Remote,CAN,Small,1.3018347190640676,NO
2022,Senior_level,Full-time,Data Engineer,165400,USD,165400,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,132320,USD,132320,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Architect,208775,USD,208775,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Architect,147800,USD,147800,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,136994,USD,136994,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,101570,USD,101570,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Analyst,128875,USD,128875,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Analyst,93700,USD,93700,USA,Remote,USA,Medium,1.0,NO
2022,Executive_level,Full-time,Head of Machine Learning,6000000,INR,76309,IND,Hybrid,IND,Large,78.62768480782083,NO
2022,Entry_level,Full-time,Machine Learning Engineer,28500,GBP,35093,GBR,Remote,GBR,Large,0.8121277747698972,NO
2022,Senior_level,Full-time,Data Engineer,183600,USD,183600,USA,Remote,USA,Large,1.0,NO
2022,Senior_level,Full-time,Data Engineer,100800,USD,100800,USA,Remote,USA,Large,1.0,NO
2022,Mid_level,Full-time,Data Analyst,40000,GBP,49253,GBR,Remote,GBR,Medium,0.8121332710697825,NO
2022,Mid_level,Full-time,Data Analyst,30000,GBP,36940,GBR,Remote,GBR,Medium,0.8121277747698972,NO
2022,Mid_level,Full-time,Data Analyst,40000,EUR,42026,ESP,Remote,ESP,Medium,0.9517917479655451,NO
2022,Mid_level,Full-time,Data Analyst,30000,EUR,31520,ESP,Remote,ESP,Medium,0.9517766497461929,NO
2022,Mid_level,Full-time,Data Engineer,80000,EUR,84053,ESP,Remote,ESP,Medium,0.9517804242561241,NO
2022,Mid_level,Full-time,Data Engineer,70000,EUR,73546,ESP,Remote,ESP,Medium,0.9517852772414543,NO
2022,Mid_level,Full-time,Data Engineer,80000,GBP,98506,GBR,Remote,GBR,Medium,0.8121332710697825,NO
2022,Mid_level,Full-time,Data Engineer,70000,GBP,86193,GBR,Remote,GBR,Medium,0.8121309155035792,NO
2022,Mid_level,Full-time,Data Engineer,80000,EUR,84053,GRC,Remote,GRC,Medium,0.9517804242561241,NO
2022,Mid_level,Full-time,Data Engineer,70000,EUR,73546,GRC,Remote,GRC,Medium,0.9517852772414543,NO
2022,Senior_level,Full-time,Machine Learning Engineer,189650,USD,189650,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Machine Learning Engineer,164996,USD,164996,USA,On-Site,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Analyst,40000,EUR,42026,GRC,Remote,GRC,Medium,0.9517917479655451,NO
2022,Mid_level,Full-time,Data Analyst,30000,EUR,31520,GRC,Remote,GRC,Medium,0.9517766497461929,NO
2022,Mid_level,Full-time,Data Engineer,75000,GBP,92350,GBR,Remote,GBR,Medium,0.8121277747698972,NO
2022,Mid_level,Full-time,Data Engineer,60000,GBP,73880,GBR,Remote,GBR,Medium,0.8121277747698972,NO
2022,Senior_level,Full-time,Data Scientist,215300,USD,215300,USA,On-Site,USA,Large,1.0,NO
2022,Senior_level,Full-time,Data Scientist,140400,USD,140400,USA,On-Site,USA,Large,1.0,NO
2022,Mid_level,Full-time,Data Engineer,60000,EUR,63040,ESP,Remote,ESP,Medium,0.9517766497461929,NO
2022,Mid_level,Full-time,Data Engineer,45000,EUR,47280,ESP,Remote,ESP,Medium,0.9517766497461929,NO
2022,Senior_level,Full-time,Data Scientist,260000,USD,260000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Scientist,180000,USD,180000,USA,Remote,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Scientist,55000,GBP,67723,GBR,On-Site,GBR,Medium,0.8121317720715266,NO
2022,Mid_level,Full-time,Data Scientist,35000,GBP,43096,GBR,On-Site,GBR,Medium,0.8121403378503805,NO
2022,Mid_level,Full-time,Data Engineer,60000,EUR,63040,GRC,Remote,GRC,Medium,0.9517766497461929,NO
2022,Mid_level,Full-time,Data Engineer,45000,EUR,47280,GRC,Remote,GRC,Medium,0.9517766497461929,NO
2022,Mid_level,Full-time,Data Engineer,60000,GBP,73880,GBR,Remote,GBR,Medium,0.8121277747698972,NO
2022,Mid_level,Full-time,Data Engineer,45000,GBP,55410,GBR,Remote,GBR,Medium,0.8121277747698972,NO
2021,Mid_level,Full-time,Machine Learning Engineer,43200,EUR,51064,ITA,Hybrid,ITA,Large,0.8459971800093999,NO
2022,Senior_level,Full-time,Data Science Engineer,60000,USD,60000,ARG,Remote,MEX,Large,1.0,YES
2022,Mid_level,Full-time,Data Engineer,82900,USD,82900,USA,On-Site,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Engineer,63900,USD,63900,USA,On-Site,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Machine Learning Scientist,160000,USD,160000,USA,Remote,USA,Large,1.0,NO
2022,Mid_level,Full-time,Machine Learning Scientist,112300,USD,112300,USA,Remote,USA,Large,1.0,NO
2022,Mid_level,Full-time,Data Science Manager,241000,USD,241000,USA,Remote,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Science Manager,159000,USD,159000,USA,Remote,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Scientist,180000,USD,180000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Scientist,80000,USD,80000,USA,On-Site,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Analyst,58000,USD,58000,USA,On-Site,USA,Small,1.0,NO
2022,Mid_level,Full-time,Data Analyst,58000,USD,58000,USA,On-Site,USA,Small,1.0,NO
2022,Senior_level,Full-time,Data Engineer,136000,USD,136000,USA,On-Site,USA,Medium,1.0,NO
2022,Senior_level,Full-time,Data Engineer,108800,USD,108800,USA,On-Site,USA,Medium,1.0,NO
2022,Executive_level,Full-time,Data Engineer,242000,USD,242000,USA,Remote,USA,Medium,1.0,NO
2022,Executive_level,Full-time,Data Engineer,200000,USD,200000,USA,Remote,USA,Medium,1.0,NO
2022,Mid_level,Full-time,Data Scientist,50000,GBP,61566,GBR,On-Site,GBR,Medium,0.8121365688854237,NO
2022,Mid_level,Full-time,Data Scientist,30000,GBP,36940,GBR,On-Site,GBR,Medium,0.8121277747698972,NO
