CustomerId,Gender,Age,Geography,Bank DOJ,Category,EstimatedSalary,Balance,CreditScore,Tenure,NumOfProducts,IsActiveMember,Exit
15791700,Male,47,Germany,8/31/2018 0:00,credit card holder,143007.49,118079.47,773,5,4,Active,Exit
15791743,Male,32,France,12/13/2016 0:00,credit card holder,46019.43,59271.82,727,6,1,Active,Retain
15791767,Female,26,France,12/20/2017 0:00,credit card holder,176843.53,0,769,5,2,Not Active,Retain
15791769,Female,29,France,9/15/2019 0:00,credit card holder,51987.99,116536.43,691,4,1,Not Active,Retain
15791780,Female,48,Germany,12/17/2019 0:00,non credit card holder,158248.71,104478.12,706,3,3,Active,Exit
15791836,Male,29,France,10/21/2019 0:00,credit card holder,108577.97,0,690,3,2,Not Active,Retain
15791842,Female,32,France,4/25/2019 0:00,credit card holder,110593.62,71187.24,478,4,1,Active,Retain
15791851,Female,34,France,11/18/2019 0:00,credit card holder,102036.82,185734.75,726,3,1,Active,Retain
15791867,Male,44,Germany,7/5/2017 0:00,non credit card holder,69228.2,108895.93,544,6,1,Not Active,Exit
15791877,Male,34,Germany,11/28/2019 0:00,credit card holder,77271.91,140641.26,706,3,2,Active,Retain
15791925,Male,29,France,7/4/2017 0:00,non credit card holder,94951.27,147737.63,751,6,1,Active,Retain
15791944,Male,32,France,4/25/2016 0:00,credit card holder,116442.42,175464.85,697,7,3,Not Active,Exit
15791958,Female,41,France,1/11/2019 0:00,credit card holder,169203.51,0,849,3,2,Active,Exit
15791972,Female,20,France,4/16/2019 0:00,non credit card holder,10792.42,0,748,4,2,Not Active,Retain
15791988,Male,68,France,1/8/2016 0:00,credit card holder,11426.7,0,670,7,2,Active,Retain
15791991,Male,52,France,1/26/2019 0:00,non credit card holder,144113.42,0,773,4,1,Active,Retain
15792004,Female,26,Spain,8/11/2016 0:00,credit card holder,37697.29,0,731,6,2,Not Active,Retain
15792008,Female,26,Spain,1/8/2016 0:00,non credit card holder,158918.03,0,555,7,2,Active,Retain
15792029,Male,32,France,12/18/2019 0:00,credit card holder,56139.09,0,620,3,2,Not Active,Retain
15792064,Male,53,Germany,9/1/2017 0:00,credit card holder,180598.28,114421.55,545,6,1,Not Active,Exit
15792077,Male,28,Germany,11/7/2018 0:00,credit card holder,125422.66,119859.52,671,5,2,Not Active,Retain
15792102,Female,42,France,6/21/2019 0:00,non credit card holder,199316.19,137781.65,774,4,1,Not Active,Retain
15792107,Female,35,Spain,5/12/2018 0:00,credit card holder,165162.4,0,719,4,1,Active,Retain
15792151,Female,37,Spain,10/12/2019 0:00,credit card holder,91086.73,0,635,3,2,Not Active,Retain
15792176,Female,40,Spain,12/27/2016 0:00,credit card holder,143681.83,92053.44,698,6,1,Active,Retain
15792180,Male,22,Germany,12/9/2017 0:00,credit card holder,102246,144954.75,566,6,2,Not Active,Retain
15792222,Female,37,France,1/7/2019 0:00,non credit card holder,169386.81,106881.5,712,4,2,Not Active,Retain
15792228,Male,60,France,5/20/2019 0:00,credit card holder,126743.33,152335.7,748,4,1,Not Active,Exit
15792232,Female,43,Spain,12/24/2016 0:00,non credit card holder,105149.8,0,595,6,2,Not Active,Retain
15792250,Female,45,Germany,7/12/2018 0:00,credit card holder,62002.04,122793.96,616,4,1,Active,Retain
15792305,Male,46,Germany,9/15/2019 0:00,non credit card holder,57014.17,123571.77,762,4,3,Active,Exit
15792328,Male,39,France,2/11/2019 0:00,credit card holder,56999.9,0,475,3,1,Active,Exit
15792329,Male,37,Germany,5/8/2019 0:00,credit card holder,172063.09,107106.33,494,4,2,Not Active,Retain
15792360,Male,32,France,8/29/2016 0:00,credit card holder,777.37,0,668,7,2,Active,Retain
15792365,Male,44,France,4/2/2018 0:00,non credit card holder,74940.5,142051.07,501,5,2,Active,Retain
15792388,Female,48,France,11/5/2019 0:00,credit card holder,149139.13,90612.34,645,4,1,Active,Retain
15792453,Female,42,Spain,7/25/2019 0:00,credit card holder,139494.75,138912.17,602,4,1,Active,Retain
15792473,Female,50,Germany,5/11/2018 0:00,non credit card holder,64157.24,88379.81,598,4,3,Active,Exit
15792489,Male,42,Spain,9/12/2019 0:00,credit card holder,119127.06,0,622,3,2,Not Active,Retain
15792525,Female,61,Germany,6/11/2018 0:00,credit card holder,149922.38,97361.66,628,4,1,Active,Exit
15792565,Female,46,France,10/2/2016 0:00,credit card holder,67769.94,0,745,7,2,Active,Retain
15792607,Female,38,France,3/31/2018 0:00,non credit card holder,75578.67,0,769,5,2,Not Active,Retain
15792627,Female,33,Spain,9/16/2018 0:00,credit card holder,69039.43,84557.82,765,5,1,Active,Retain
15792646,Female,64,Spain,12/28/2019 0:00,credit card holder,41800.18,91216,647,3,1,Active,Retain
15792649,Female,31,Spain,8/22/2018 0:00,non credit card holder,99294.22,0,547,5,2,Not Active,Retain
15792650,Male,36,Spain,7/13/2017 0:00,credit card holder,179540.73,0,382,6,1,Active,Exit
15792660,Male,38,France,7/18/2016 0:00,credit card holder,105140.92,116248.88,614,7,1,Not Active,Retain
15792668,Male,37,Germany,12/23/2019 0:00,credit card holder,115037.67,109908.06,661,3,2,Not Active,Exit
15792679,Male,24,France,8/26/2016 0:00,credit card holder,119927.81,0,575,7,2,Active,Retain
15792720,Male,33,France,9/9/2018 0:00,non credit card holder,79099.64,171490.78,676,5,1,Not Active,Retain
15792722,Female,43,France,10/13/2016 0:00,credit card holder,114996.33,64897.75,611,6,1,Not Active,Retain
15792726,Female,25,France,11/16/2019 0:00,credit card holder,183259.35,127974.06,470,3,2,Active,Retain
15792729,Female,34,Germany,3/15/2018 0:00,credit card holder,160213.27,176311.36,474,5,1,Not Active,Retain
15792818,Female,29,Germany,2/10/2019 0:00,credit card holder,118623.94,148051.52,499,3,1,Not Active,Retain
15792862,Male,41,Germany,7/23/2019 0:00,credit card holder,15126.32,104584.11,653,4,1,Not Active,Exit
15792868,Male,69,France,11/23/2016 0:00,credit card holder,157097.09,0,675,6,2,Not Active,Retain
15792916,Female,40,Spain,12/31/2017 0:00,credit card holder,18917.95,144470.77,559,5,1,Active,Retain
15792922,Male,38,Spain,4/29/2018 0:00,credit card holder,81861.1,130233.14,639,5,1,Active,Retain
15792934,Male,26,France,8/28/2017 0:00,non credit card holder,196875.87,0,661,6,2,Not Active,Retain
15792986,Male,24,Germany,1/20/2016 0:00,credit card holder,17185.95,133811.78,580,7,1,Not Active,Exit
15792989,Female,71,France,12/9/2017 0:00,credit card holder,25650.04,104308.77,543,6,1,Active,Retain
15793042,Male,39,France,6/21/2019 0:00,credit card holder,82774.07,129669.32,629,4,2,Not Active,Retain
15793046,Female,35,France,1/26/2016 0:00,credit card holder,20555.21,90413.12,619,7,1,Active,Retain
15793049,Female,48,Germany,3/29/2017 0:00,credit card holder,139558.6,115115.38,680,6,1,Not Active,Exit
15793070,Female,41,Spain,6/16/2018 0:00,credit card holder,188426.13,69974.66,494,5,2,Not Active,Exit
15793116,Female,40,Germany,6/28/2019 0:00,non credit card holder,196278.32,117304.29,502,4,1,Not Active,Retain
15793135,Female,24,Germany,2/1/2017 0:00,credit card holder,121592.5,147687.24,713,6,1,Active,Retain
15793196,Male,41,France,3/25/2016 0:00,non credit card holder,190294.12,0,759,7,2,Active,Retain
15793197,Female,34,France,8/26/2017 0:00,non credit card holder,46038.28,100359.54,676,6,1,Not Active,Retain
15793247,Male,34,France,5/24/2018 0:00,credit card holder,91711.66,0,498,5,2,Active,Retain
15793307,Female,41,Spain,7/19/2018 0:00,non credit card holder,185541.2,142880.28,724,5,3,Not Active,Exit
15793311,Female,46,Germany,7/9/2017 0:00,non credit card holder,166896.01,119492.88,765,6,2,Active,Exit
15793317,Female,22,Spain,2/1/2019 0:00,credit card holder,118142.79,141287.15,547,4,1,Not Active,Retain
15793324,Male,32,Spain,2/11/2018 0:00,non credit card holder,38533.79,0,695,4,3,Active,Retain
15793331,Male,32,France,12/13/2016 0:00,credit card holder,89385.92,133050.97,812,6,2,Not Active,Retain
15793343,Female,29,France,8/24/2018 0:00,credit card holder,189558.44,0,549,5,2,Active,Retain
15793346,Female,72,France,12/26/2016 0:00,credit card holder,171260.66,0,602,6,2,Active,Retain
15793366,Male,35,Germany,4/14/2018 0:00,credit card holder,173837.54,92526.15,781,5,2,Active,Retain
15793424,Female,28,Spain,8/11/2018 0:00,credit card holder,136054.45,61274.7,663,4,2,Not Active,Retain
15793425,Female,33,Spain,9/10/2016 0:00,non credit card holder,183358.21,0,560,6,1,Active,Retain
15793455,Female,55,Spain,6/13/2019 0:00,non credit card holder,91943.94,0,627,4,1,Not Active,Exit
15793478,Female,39,Germany,11/19/2017 0:00,credit card holder,27274.6,151391.68,593,5,1,Not Active,Exit
15793491,Male,26,Germany,9/5/2019 0:00,credit card holder,65482.94,119545.48,714,4,2,Not Active,Retain
15793585,Male,35,France,12/24/2017 0:00,credit card holder,56642.97,0,675,5,2,Active,Retain
15793641,Female,70,France,12/7/2017 0:00,credit card holder,172240.27,0,792,6,2,Active,Retain
15793671,Male,34,France,8/27/2019 0:00,credit card holder,161971.42,0,606,4,1,Not Active,Retain
15793688,Male,50,France,3/5/2016 0:00,credit card holder,158032.5,201009.64,669,7,1,Not Active,Exit
15793693,Male,60,France,12/21/2016 0:00,credit card holder,57088.97,0,694,6,1,Active,Retain
15793723,Male,32,Germany,5/10/2019 0:00,credit card holder,176580.63,144272.07,607,3,2,Not Active,Retain
15793726,Female,79,France,8/15/2019 0:00,non credit card holder,170968.99,0,681,4,2,Active,Retain
15793803,Male,34,France,5/6/2016 0:00,non credit card holder,165626.6,112572.39,574,7,1,Not Active,Retain
15793813,Male,36,France,6/21/2018 0:00,non credit card holder,118971.74,103688.19,774,5,1,Active,Retain
15793825,Male,39,France,11/18/2017 0:00,credit card holder,27150.35,0,536,5,2,Not Active,Retain
15793842,Female,34,France,11/22/2018 0:00,credit card holder,128136.29,76322.69,700,4,1,Not Active,Retain
15793854,Male,42,France,10/6/2018 0:00,credit card holder,17512.53,99095.73,723,5,1,Active,Retain
15793856,Female,36,Spain,9/12/2019 0:00,credit card holder,186841.71,121542.57,667,3,2,Active,Retain
15793881,Female,35,France,9/22/2018 0:00,non credit card holder,3086.89,118273.83,721,5,1,Active,Retain
15793883,Male,28,France,11/18/2019 0:00,credit card holder,2305.27,0,798,3,2,Not Active,Retain
15793890,Female,59,France,6/15/2019 0:00,credit card holder,163365.85,0,728,4,1,Active,Exit
15793896,Male,40,Spain,12/14/2019 0:00,credit card holder,62944.75,95312.8,677,3,1,Active,Retain
15793901,Female,27,France,9/28/2018 0:00,non credit card holder,125244.18,0,639,4,2,Not Active,Retain
15793949,Female,48,France,12/8/2016 0:00,credit card holder,114020.06,0,726,7,1,Not Active,Exit
15794014,Female,34,France,7/17/2018 0:00,credit card holder,27472.07,0,838,5,2,Not Active,Retain
15794048,Female,48,Germany,9/12/2019 0:00,non credit card holder,113316.77,97133.92,667,3,2,Not Active,Exit
15794056,Female,46,France,12/28/2018 0:00,credit card holder,89048.46,0,668,4,3,Not Active,Exit
15794101,Female,48,France,9/11/2017 0:00,non credit card holder,137961.41,0,559,5,2,Active,Retain
15794122,Female,59,France,5/10/2016 0:00,credit card holder,62700.08,0,713,6,2,Active,Retain
15794137,Female,37,Germany,2/3/2017 0:00,credit card holder,109309.29,151218.98,751,6,1,Active,Retain
15794142,Female,62,Germany,6/19/2017 0:00,non credit card holder,18260.98,114931.35,564,6,3,Active,Exit
15794159,Female,26,France,3/24/2018 0:00,credit card holder,60116.57,124281.84,633,5,1,Active,Retain
15794171,Female,45,France,9/23/2017 0:00,credit card holder,27822.99,134264.04,475,5,1,Not Active,Exit
15794178,Male,34,France,2/12/2019 0:00,credit card holder,153895.46,107136.6,657,3,1,Not Active,Retain
15794187,Male,36,France,3/12/2016 0:00,credit card holder,118120.88,114007.5,695,6,2,Not Active,Retain
15794204,Male,28,France,10/9/2019 0:00,credit card holder,27411.19,108116.66,687,4,1,Active,Retain
15794236,Male,22,Germany,7/13/2019 0:00,credit card holder,183045.46,111812.52,642,4,2,Active,Retain
15794253,Female,34,Spain,1/11/2017 0:00,non credit card holder,146511.2,138190.13,832,5,2,Active,Retain
15794257,Male,34,France,4/19/2017 0:00,credit card holder,123954.15,91562.99,651,6,1,Active,Retain
15794266,Male,32,France,6/14/2017 0:00,credit card holder,103560.98,145303.52,559,6,1,Not Active,Retain
15794273,Female,56,France,10/24/2019 0:00,non credit card holder,124954.56,62732.65,604,3,1,Active,Retain
15794276,Female,64,France,10/4/2019 0:00,credit card holder,189703.65,0,588,4,1,Active,Retain
15794278,Male,67,Spain,11/16/2019 0:00,credit card holder,72814.31,151858.98,816,3,1,Active,Retain
15794297,Male,36,France,11/21/2016 0:00,credit card holder,53477.76,0,776,6,2,Not Active,Retain
15794323,Male,32,France,2/2/2019 0:00,credit card holder,116969.73,121240.76,673,4,1,Not Active,Retain
15794345,Male,38,Spain,2/20/2018 0:00,non credit card holder,46635.11,0,706,5,2,Active,Retain
15794356,Male,42,Germany,4/29/2019 0:00,credit card holder,166516.84,121765.37,641,4,2,Active,Retain
15794360,Female,70,Germany,10/10/2019 0:00,credit card holder,105096.82,71816.74,592,3,2,Not Active,Exit
15794396,Female,38,Germany,1/4/2019 0:00,credit card holder,40084.32,174937.64,494,4,1,Not Active,Retain
15794413,Male,32,France,7/9/2019 0:00,non credit card holder,878.87,0,416,4,2,Active,Retain
15794414,Male,46,Spain,8/24/2019 0:00,credit card holder,51424.29,92783.68,507,4,1,Active,Retain
15794468,Female,42,France,1/15/2016 0:00,non credit card holder,121138.77,0,641,7,2,Not Active,Retain
15794472,Female,27,France,10/21/2018 0:00,non credit card holder,159800.16,0,553,4,2,Not Active,Retain
15794479,Male,77,Spain,1/19/2018 0:00,credit card holder,190146.83,149083.7,767,5,1,Active,Retain
15794493,Male,32,Spain,7/21/2018 0:00,credit card holder,24267.28,0,641,5,2,Active,Retain
15794549,Female,35,France,6/8/2018 0:00,credit card holder,15068.18,163943.89,722,5,2,Active,Retain
15794560,Male,57,France,6/30/2019 0:00,credit card holder,133501.94,0,550,4,1,Active,Retain
15794566,Female,28,France,11/5/2019 0:00,credit card holder,144423.17,0,678,4,2,Active,Exit
15794580,Male,58,France,2/7/2017 0:00,non credit card holder,176407.15,0,599,6,1,Not Active,Exit
15794661,Male,32,Spain,11/24/2018 0:00,credit card holder,140579.17,0,674,4,2,Not Active,Retain
15794792,Female,31,France,12/3/2019 0:00,credit card holder,54129.86,117989.76,612,4,1,Active,Retain
15794841,Male,19,Spain,6/27/2017 0:00,credit card holder,193008.52,89750.21,739,6,1,Not Active,Retain
15794849,Male,22,Germany,12/3/2019 0:00,non credit card holder,10541.38,91560.58,850,4,2,Not Active,Retain
15794868,Male,40,Germany,6/11/2019 0:00,credit card holder,14113.11,137456.28,599,3,2,Active,Retain
15794870,Male,38,Germany,6/16/2019 0:00,credit card holder,78770.86,73023.17,744,4,2,Not Active,Retain
15794874,Male,41,Spain,9/22/2019 0:00,non credit card holder,191417.42,127523.75,696,4,1,Active,Retain
15794875,Male,35,Spain,10/7/2019 0:00,non credit card holder,178038.17,0,691,4,2,Active,Retain
15794895,Male,34,Spain,10/5/2019 0:00,non credit card holder,81175.25,0,581,4,2,Active,Retain
15794916,Male,41,France,4/14/2017 0:00,credit card holder,116704.25,113980.21,725,6,1,Active,Retain
15794939,Female,72,France,11/13/2019 0:00,credit card holder,105206.48,121215.9,783,3,2,Active,Retain
15794941,Female,41,Germany,5/22/2019 0:00,credit card holder,189159.97,85906.65,647,4,3,Not Active,Retain
15795079,Male,67,Spain,5/27/2016 0:00,credit card holder,138350.74,0,596,7,2,Active,Retain
15795124,Male,50,Germany,11/16/2019 0:00,non credit card holder,5078.9,94504.35,726,3,1,Active,Retain
15795129,Female,30,France,8/9/2017 0:00,credit card holder,136827.96,0,799,6,2,Not Active,Retain
15795132,Female,25,France,9/14/2018 0:00,non credit card holder,28411.23,91718.8,735,5,1,Not Active,Retain
15795149,Male,28,France,3/7/2018 0:00,non credit card holder,162812.16,81173.83,703,5,2,Active,Retain
15795151,Female,38,France,4/23/2017 0:00,credit card holder,21177.1,123894.43,705,6,1,Not Active,Retain
15795166,Male,42,Germany,5/1/2019 0:00,credit card holder,76679.6,153572.31,618,4,2,Active,Retain
15795186,Male,38,France,6/12/2017 0:00,credit card holder,115700.2,0,562,5,1,Not Active,Retain
15795224,Male,39,France,5/12/2017 0:00,credit card holder,67131.3,178585.46,760,5,1,Not Active,Exit
15795228,Male,37,France,12/8/2016 0:00,credit card holder,58974,132623.6,756,7,1,Active,Retain
15795246,Female,51,Germany,11/17/2019 0:00,credit card holder,71159.84,155903.82,628,3,2,Active,Retain
15795275,Female,49,Spain,3/15/2019 0:00,non credit card holder,62413.01,82940.25,521,4,2,Not Active,Exit
15795290,Female,42,France,10/30/2017 0:00,credit card holder,28615.8,133616.39,767,5,1,Not Active,Retain
15795298,Female,35,Germany,8/8/2017 0:00,non credit card holder,102986.15,206868.78,573,6,2,Active,Retain
15795370,Male,37,Germany,6/10/2018 0:00,credit card holder,86894.67,131753.41,648,4,1,Not Active,Retain
15795429,Male,24,France,7/6/2018 0:00,credit card holder,98570.01,133628.09,487,5,2,Active,Retain
15795458,Female,39,Spain,2/20/2019 0:00,credit card holder,52138.49,0,718,4,1,Active,Retain
15795488,Male,52,Spain,7/28/2018 0:00,credit card holder,57337.79,0,773,5,2,Not Active,Retain
15795511,Male,39,Germany,9/12/2019 0:00,credit card holder,13906.34,95252.72,800,3,1,Not Active,Retain
15795519,Female,18,Germany,8/20/2018 0:00,non credit card holder,197322.13,128743.8,716,5,1,Not Active,Retain
15795527,Male,43,Spain,12/16/2018 0:00,credit card holder,82815.93,136487.86,699,4,2,Not Active,Retain
15795540,Female,36,France,10/20/2018 0:00,non credit card holder,177670.57,134208.22,556,4,1,Active,Retain
15795564,Male,31,Germany,11/19/2017 0:00,credit card holder,74890.58,121192.22,737,5,2,Active,Retain
15795571,Male,36,Spain,4/29/2018 0:00,non credit card holder,120138.27,94153.56,606,5,1,Active,Retain
15795586,Male,35,France,5/5/2019 0:00,credit card holder,178626.07,92474.05,478,4,1,Not Active,Retain
15795640,Female,35,Germany,8/3/2016 0:00,non credit card holder,186123.57,132371.3,683,7,2,Not Active,Retain
15795690,Male,31,France,3/23/2016 0:00,credit card holder,189657.26,99513.91,667,7,1,Active,Retain
15795737,Female,47,Spain,10/27/2019 0:00,credit card holder,107874.39,72664,771,3,2,Active,Retain
15795738,Male,31,France,3/30/2016 0:00,credit card holder,172832.9,175477.15,789,7,1,Active,Retain
15795747,Female,39,Spain,10/7/2019 0:00,non credit card holder,100791.36,171646.76,787,4,1,Active,Retain
15795759,Female,52,Germany,2/19/2017 0:00,credit card holder,168886.39,107906.75,698,6,1,Not Active,Exit
15795878,Male,45,Spain,2/10/2018 0:00,credit card holder,159463.8,0,636,4,2,Active,Retain
15795881,Male,35,Spain,1/15/2018 0:00,credit card holder,148527.56,106365.29,776,5,1,Active,Retain
15795895,Male,36,Germany,11/20/2016 0:00,credit card holder,27619.06,117864.85,678,6,2,Not Active,Retain
15795933,Female,49,France,3/11/2019 0:00,credit card holder,187811.71,0,677,3,2,Active,Retain
15795936,Male,50,France,5/27/2016 0:00,credit card holder,84531.79,0,560,7,2,Not Active,Retain
15795954,Male,35,France,9/22/2019 0:00,credit card holder,22374.97,172274.01,746,4,1,Not Active,Retain
15795963,Male,34,France,4/7/2018 0:00,non credit card holder,28698.17,129895.19,687,5,1,Active,Retain
15795990,Female,48,Germany,10/17/2017 0:00,credit card holder,3472.63,138311.76,722,5,1,Active,Exit
15796015,Male,42,Germany,10/12/2017 0:00,non credit card holder,11796.89,126041.02,633,5,1,Active,Retain
15796071,Male,29,Spain,11/27/2019 0:00,credit card holder,153059.62,83889.03,657,3,1,Not Active,Retain
15796074,Female,36,France,12/21/2016 0:00,credit card holder,94274.72,99472.76,717,6,2,Not Active,Exit
15796111,Female,54,Germany,5/13/2018 0:00,non credit card holder,125311.17,145151.4,708,5,1,Active,Exit
15796114,Female,34,France,10/23/2019 0:00,non credit card holder,9443.15,141525.55,594,3,1,Not Active,Retain
15796115,Female,40,Germany,4/24/2018 0:00,credit card holder,119259.34,78119.59,689,5,4,Not Active,Exit
15796167,Male,35,Germany,9/6/2019 0:00,credit card holder,117644.36,98556.89,782,4,2,Not Active,Retain
15796179,Male,43,France,5/12/2019 0:00,credit card holder,96754.8,0,683,3,1,Not Active,Retain
15796218,Male,29,Germany,10/11/2019 0:00,credit card holder,147693.92,131968.57,814,3,2,Active,Retain
15796230,Female,36,Germany,11/14/2017 0:00,credit card holder,57904.22,124495.98,642,5,3,Active,Exit
15796231,Female,18,France,9/26/2019 0:00,credit card holder,9596.4,98894.39,681,3,1,Active,Retain
15796313,Female,36,France,6/28/2018 0:00,credit card holder,138871.12,166909.2,662,5,2,Not Active,Exit
15796334,Male,39,Germany,4/15/2017 0:00,credit card holder,22878.16,144757.02,558,6,1,Not Active,Exit
15796336,Female,34,Spain,2/4/2017 0:00,credit card holder,117034.32,0,786,6,2,Not Active,Retain
15796343,Female,31,France,4/22/2016 0:00,non credit card holder,91423.69,82787.93,707,7,2,Not Active,Retain
15796351,Male,35,Germany,1/31/2019 0:00,credit card holder,130379.5,105346.03,603,4,2,Active,Retain
15796370,Male,40,Spain,8/23/2019 0:00,non credit card holder,113581.85,155455.43,604,4,1,Active,Retain
15796413,Male,46,France,8/9/2019 0:00,credit card holder,195325.74,0,794,4,2,Not Active,Retain
15796434,Male,28,France,1/1/2017 0:00,credit card holder,96498.14,97612.12,724,6,1,Active,Retain
15796480,Female,31,France,3/26/2017 0:00,non credit card holder,145411.39,0,687,6,2,Active,Retain
15796496,Female,31,France,11/19/2017 0:00,credit card holder,190067.12,137687.72,631,5,1,Not Active,Retain
15796505,Female,34,Germany,8/15/2018 0:00,credit card holder,186339.74,149297.19,811,5,2,Active,Retain
15796569,Female,44,Spain,9/18/2019 0:00,non credit card holder,47729.33,0,831,4,1,Active,Retain
15796612,Female,31,France,9/4/2017 0:00,credit card holder,182266.01,112203.25,527,6,1,Not Active,Retain
15796617,Male,29,France,12/28/2018 0:00,credit card holder,39925.52,0,720,4,2,Not Active,Retain
15796721,Male,38,France,11/29/2017 0:00,credit card holder,126702.41,145018.49,778,5,2,Active,Retain
15796764,Female,56,Germany,6/23/2019 0:00,credit card holder,80593.49,127585.98,684,4,3,Active,Exit
15796787,Male,46,France,12/5/2016 0:00,credit card holder,5771.56,105969.42,681,7,1,Not Active,Retain
15796790,Female,47,France,12/23/2016 0:00,credit card holder,29586.73,154543.98,573,6,1,Not Active,Retain
15796813,Male,54,France,6/5/2019 0:00,credit card holder,150159.95,167831.88,493,4,2,Not Active,Exit
15796834,Male,35,Germany,6/23/2019 0:00,credit card holder,55207.88,104015.54,652,4,2,Active,Retain
15796838,Male,58,Spain,11/27/2018 0:00,non credit card holder,85148.78,92930.92,703,4,1,Active,Retain
15796910,Female,57,Spain,11/21/2017 0:00,non credit card holder,84106.17,0,625,5,1,Not Active,Exit
15796957,Male,35,Spain,9/28/2016 0:00,non credit card holder,73181.39,0,597,6,3,Active,Exit
15796958,Male,39,France,2/6/2017 0:00,credit card holder,48378.4,0,658,6,2,Not Active,Retain
15796969,Male,33,France,8/11/2017 0:00,credit card holder,74945.11,0,731,5,2,Active,Retain
15796993,Male,52,France,5/15/2019 0:00,non credit card holder,21834.4,171236.3,741,4,2,Not Active,Exit
15797010,Female,31,France,4/11/2019 0:00,credit card holder,15200.61,0,649,3,2,Not Active,Retain
15797065,Female,32,Spain,5/8/2017 0:00,non credit card holder,126675.62,0,613,6,2,Active,Retain
15797081,Female,49,Germany,9/9/2018 0:00,credit card holder,138656.81,115488.52,611,5,2,Active,Exit
15797113,Female,34,Spain,7/5/2016 0:00,credit card holder,140286.69,0,552,7,2,Not Active,Retain
15797149,Female,36,Spain,12/12/2019 0:00,credit card holder,63531.19,143680.47,563,3,2,Active,Retain
15797160,Female,49,France,12/16/2017 0:00,credit card holder,182865.09,0,492,5,1,Active,Exit
15797165,Male,56,France,4/1/2017 0:00,non credit card holder,85547.33,0,703,6,1,Not Active,Exit
15797190,Female,40,Germany,11/16/2016 0:00,non credit card holder,161154.85,96202.32,608,6,1,Not Active,Retain
15797194,Male,39,France,8/23/2017 0:00,credit card holder,80552.36,129674.89,570,6,2,Not Active,Retain
15797197,Male,29,Spain,4/18/2017 0:00,credit card holder,64443.75,0,678,6,2,Not Active,Retain
15797204,Female,28,Spain,7/9/2018 0:00,non credit card holder,76844.23,113811.85,655,5,2,Active,Retain
15797219,Female,40,France,9/16/2016 0:00,credit card holder,131953.23,123497.58,635,7,1,Not Active,Exit
15797227,Male,28,France,12/6/2018 0:00,credit card holder,52615.62,0,754,5,2,Active,Retain
15797246,Female,34,Germany,4/25/2017 0:00,credit card holder,44857.4,91258.52,621,6,2,Not Active,Retain
15797276,Female,41,Spain,11/5/2019 0:00,credit card holder,75884.65,90350.77,662,4,1,Not Active,Exit
15797293,Female,25,France,5/25/2019 0:00,credit card holder,179608.96,0,677,4,2,Not Active,Retain
15797329,Male,43,France,6/20/2017 0:00,credit card holder,130442.08,137638.69,626,6,1,Not Active,Exit
15797381,Female,48,Germany,9/4/2016 0:00,credit card holder,85902.39,133903.12,593,7,2,Active,Exit
15797389,Male,23,Spain,10/14/2019 0:00,credit card holder,7267.25,124577.33,604,3,1,Active,Retain
15797475,Male,44,France,4/22/2019 0:00,credit card holder,180134.88,86102.27,720,4,1,Not Active,Exit
15797502,Male,24,Spain,4/30/2017 0:00,credit card holder,24402.87,141078.57,706,6,1,Active,Retain
15797595,Female,40,France,11/21/2019 0:00,credit card holder,103970.58,131569.63,709,3,1,Active,Retain
15797627,Male,54,Spain,8/28/2019 0:00,non credit card holder,13404.4,134249.7,732,4,1,Active,Retain
15797665,Female,27,France,8/16/2017 0:00,credit card holder,144099.48,0,730,6,2,Not Active,Retain
15797686,Male,38,France,10/29/2018 0:00,credit card holder,152872.39,113000.92,558,4,1,Active,Retain
15797692,Female,33,France,8/26/2018 0:00,credit card holder,136540.09,89939.62,659,5,1,Not Active,Retain
15797710,Male,29,Germany,9/18/2016 0:00,non credit card holder,131712.51,98955.87,619,7,1,Active,Retain
15797733,Male,30,Germany,6/24/2016 0:00,non credit card holder,47310.24,136622.55,503,7,2,Not Active,Retain
15797736,Male,29,France,1/6/2018 0:00,credit card holder,20612.82,80262.6,658,5,1,Active,Retain
15797748,Male,44,France,10/1/2016 0:00,non credit card holder,9200.54,0,729,7,2,Active,Retain
15797751,Female,47,Germany,12/25/2019 0:00,credit card holder,183536.24,102085.72,466,3,1,Active,Exit
15797760,Male,40,France,4/21/2019 0:00,credit card holder,149188.41,193354.86,632,4,2,Not Active,Retain
15797767,Female,49,France,11/6/2017 0:00,non credit card holder,148087.88,0,600,6,1,Active,Exit
15797787,Male,36,France,7/31/2017 0:00,credit card holder,146134.68,118311.76,614,6,1,Not Active,Retain
15797822,Male,28,France,12/28/2016 0:00,credit card holder,58814.41,109137.12,678,6,1,Active,Retain
15797900,Male,56,France,8/9/2019 0:00,non credit card holder,39488.04,142147.32,517,4,1,Not Active,Exit
15797905,Female,48,France,12/30/2018 0:00,credit card holder,65069.03,0,682,4,2,Not Active,Retain
15797910,Male,51,Germany,10/17/2017 0:00,credit card holder,134901.57,123783.25,775,5,1,Active,Retain
15797919,Male,37,Spain,10/20/2018 0:00,credit card holder,178268.36,103195.2,773,4,2,Not Active,Retain
15797960,Female,59,Germany,3/7/2019 0:00,credit card holder,182822.5,135296.33,806,4,1,Not Active,Retain
15797964,Female,29,Germany,3/18/2019 0:00,credit card holder,138527.56,154333.82,732,4,1,Active,Retain
